NO.,Chiral_molecules_smile,RT,Column,Tem/℃,T1/min,kα/℃·min-1,Tα/min,T2/min,kβ/℃·min-1,Tβ/min,T3/min,kγ/℃·min-1,Tγ/min,T4/min,kδ/℃·min-1,Tδ/min,T5/min
1799,CCO[P@@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,24.006,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1800,CCO[P@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,24.006,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1801,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,25.586,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1802,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,25.783,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1803,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,27.385,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1804,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,27.385,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1805,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.297,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1806,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,28.297,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1807,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@@H]1C,29.293,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1808,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@H]1C,29.293,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1809,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,28.543,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1810,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,28.543,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1811,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,35.194,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1812,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,35.194,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1813,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,37.736,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1814,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,37.736,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1815,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,49.356,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1816,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,50.306,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1817,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.005,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1818,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.005,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1819,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.955,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1820,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,57.955,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1821,N#C[C@@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,72.982,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1822,N#C[C@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,73.471,CP_Chirasil_D_Val,40,2,10,16,60,0,0,0,0,0,0,0,0,0
1823,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.461,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1824,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.461,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1825,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,15.71,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1826,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,15.455,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1827,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,15.798,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1828,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,15.524,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1829,CCO[P@@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],16.208,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1830,CCO[P@@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],16.208,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1831,CCO[P@](=S)(N[C@@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],16.208,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1832,CCO[P@](=S)(N[C@H](C)CC)Oc1cc(C)ccc1[N+](=O)[O-],16.208,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1833,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,16.379,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1834,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,16.379,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1835,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,16.749,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1836,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,16.749,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1837,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,18.091,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1838,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,18.091,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1839,CCCC[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,18.111,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1840,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,18.253,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1841,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,18.253,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1842,CCCC[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,18.253,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1843,COC(=O)[C@@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,18.698,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1844,COC(=O)[C@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,18.698,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1845,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,19.174,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1846,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,19.174,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1847,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,19.272,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1848,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,19.272,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1849,CCO[P@@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,19.494,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1850,CCO[P@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,19.494,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1851,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,21.016,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1852,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,21.204,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1853,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,22.788,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1854,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,22.788,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1855,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,23.696,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1856,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,23.696,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1857,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@@H]1C,24.704,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1858,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@H]1C,24.704,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1859,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,23.936,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1860,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,23.936,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1861,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,30.535,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1862,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,30.535,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1863,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,33.119,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1864,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,33.119,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1865,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,44.629,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1866,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,45.647,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1867,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,52.224,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1868,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,52.224,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1869,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,53.242,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1870,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,53.242,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1871,N#C[C@@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,68.635,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1872,N#C[C@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,68.635,CP_Chirasil_D_Val,40,2,15,10.67,60,0,0,0,0,0,0,0,0,0
1873,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.461,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1874,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.461,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1875,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,13.509,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1876,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.231,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1877,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,13.594,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1878,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,13.292,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1879,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,14.155,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1880,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,14.155,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1881,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,14.505,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1882,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,14.505,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1883,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,15.847,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1884,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,15.847,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1885,CCCC[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,15.841,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1886,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,16.006,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1887,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,16.006,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1888,CCCC[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,15.986,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1889,COC(=O)[C@@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,16.441,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1890,COC(=O)[C@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,16.441,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1891,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,16.918,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1892,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,16.918,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1893,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,16.918,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1894,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,16.918,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1895,CCO[P@@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,17.253,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1896,CCO[P@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,17.253,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1897,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,18.711,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1898,CC(C)(C)[C@H](O)/C(=C\c1ccc(Cl)cc1)n1cncn1,18.902,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1899,CC(C)=C[C@@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,20.471,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1900,CC(C)=C[C@H]1[C@@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,20.471,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1901,CC(C)=C[C@@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,21.376,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1902,CC(C)=C[C@H]1[C@H](C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,21.376,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1903,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@@H]1C,22.388,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1904,CCCOP(=S)(OCCC)SCC(=O)N1CCCC[C@H]1C,22.388,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1905,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@](=O)C(F)(F)F,21.592,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1906,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1[S@@](=O)C(F)(F)F,21.592,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1907,CC1(C)[C@@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,28.152,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1908,CC1(C)[C@H](C=C(Cl)Cl)[C@@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,28.152,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1909,CC1(C)[C@H](C(=O)OCc2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,30.716,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1910,CC1(C)[C@H](C=C(Cl)Cl)[C@H]1C(=O)OCc1cccc(Oc2ccccc2)c1,30.716,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1911,C[C@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,42.179,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1912,C[C@@](O)(Cn1cncn1)c1ccc(Oc2ccc(Cl)cc2)cc1C(F)(F)F,43.163,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1913,CC(C)(C)[C@@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,49.813,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1914,CC(C)(C)[C@H](O)[C@@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,49.813,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1915,CC(C)(C)[C@@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.788,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1916,CC(C)(C)[C@H](O)[C@H](Oc1ccc(-c2ccccc2)cc1)n1cncn1,50.788,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1917,N#C[C@@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,66.242,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1918,N#C[C@](CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,66.242,CP_Chirasil_D_Val,40,2,20,8,60,0,0,0,0,0,0,0,0,0
1919,C=C[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,8.127,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1920,C=C[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,8.127,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1921,CCN(CC)C(=O)[C@H](C)Oc1cccc2ccccc12,10.207,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1922,CCOC(=O)[C@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,9.893,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1923,CCOC(=O)[C@@]1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,9.893,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1924,CCN(CC)C(=O)[C@@H](C)Oc1cccc2ccccc12,10.284,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1925,O=C1[C@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,10.825,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1926,O=C1[C@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,10.825,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1927,O=C1[C@@H](Cl)[C@H](CCl)CN1c1cccc(C(F)(F)F)c1,11.148,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1928,O=C1[C@@H](Cl)[C@@H](CCl)CN1c1cccc(C(F)(F)F)c1,11.148,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1929,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,12.471,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1930,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1)n1cncn1,12.471,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1931,CCCC[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,12.473,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1932,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,12.613,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1933,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1)n1cncn1,12.613,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1934,CCCC[C@@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl,12.599,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1935,COC(=O)[C@@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,13.047,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1936,COC(=O)[C@H](C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,13.047,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1937,CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,13.599,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1938,CC(C)(C)[C@H](O)[C@H](Cc1ccc(Cl)cc1Cl)n1cncn1,13.599,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1939,CC(C)(C)[C@@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,13.599,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1940,CC(C)(C)[C@H](O)[C@@H](Cc1ccc(Cl)cc1Cl)n1cncn1,13.599,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1941,CCO[P@@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,13.906,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
1942,CCO[P@](=S)(Oc1ccc(C#N)cc1)c1ccccc1,13.906,CP_Chirasil_D_Val,40,2,40,4,60,0,0,0,0,0,0,0,0,0
